problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
590B,pass@27,7.0,24.0,20.0,40.0,31.0,60.0,129.69,297.25,5.83,1733.97,96.33,0.0991,3.0,40.0,40.0,12.5,66.35,66.89
590B,pass@30,9.0,61.0,35.0,70.0,70.0,105.0,390.3,643.57,5.16,3323.38,184.63,0.2145,4.0,45.0,45.0,13.33,63.54,63.81
595B,pass@1,6.0,28.0,21.0,42.0,34.0,63.0,150.12,320.51,4.5,1442.3,80.13,0.1068,0.0,17.0,17.0,0.0,55.34,55.61
595B,pass@2,7.0,29.0,21.0,42.0,36.0,63.0,160.53,325.71,5.07,1650.99,91.72,0.1086,2.0,26.0,26.0,0.0,51.14,51.27
595B,pass@3,8.0,35.0,30.0,59.0,43.0,89.0,203.52,482.94,6.74,3256.38,180.91,0.161,2.0,30.0,32.0,0.0,47.97,48.11
595B,pass@4,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,20.0,20.0,0.0,53.98,54.25
595B,pass@6,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,19.0,19.0,0.0,54.46,54.73
595B,pass@7,9.0,31.0,24.0,47.0,40.0,71.0,182.11,377.86,6.82,2577.96,143.22,0.126,3.0,26.0,26.0,0.0,50.55,50.68
595B,pass@8,6.0,28.0,22.0,44.0,34.0,66.0,150.12,335.77,4.71,1582.93,87.94,0.1119,0.0,17.0,17.0,0.0,55.2,55.47
595B,pass@9,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,19.0,19.0,0.0,54.46,54.73
595B,pass@10,6.0,28.0,21.0,42.0,34.0,63.0,150.12,320.51,4.5,1442.3,80.13,0.1068,0.0,17.0,17.0,0.0,55.34,55.61
595B,pass@11,6.0,27.0,21.0,42.0,33.0,63.0,143.89,317.8,4.67,1483.05,82.39,0.1059,0.0,16.0,16.0,0.0,55.94,56.21
595B,pass@12,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,16.0,16.0,0.0,56.09,56.36
595B,pass@14,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,19.0,19.0,0.0,54.46,54.73
595B,pass@16,7.0,29.0,21.0,42.0,36.0,63.0,160.53,325.71,5.07,1650.99,91.72,0.1086,2.0,20.0,20.0,0.0,53.62,53.76
595B,pass@17,6.0,28.0,21.0,42.0,34.0,63.0,150.12,320.51,4.5,1442.3,80.13,0.1068,0.0,21.0,21.0,0.0,53.34,53.61
595B,pass@18,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,18.0,18.0,0.0,54.98,55.25
595B,pass@19,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,19.0,19.0,0.0,54.46,54.73
595B,pass@20,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,19.0,19.0,0.0,54.46,54.73
595B,pass@21,6.0,28.0,21.0,42.0,34.0,63.0,150.12,320.51,4.5,1442.3,80.13,0.1068,0.0,19.0,19.0,0.0,54.29,54.56
595B,pass@22,6.0,28.0,21.0,42.0,34.0,63.0,150.12,320.51,4.5,1442.3,80.13,0.1068,0.0,21.0,21.0,0.0,53.34,53.61
595B,pass@25,6.0,27.0,20.0,40.0,33.0,60.0,143.89,302.66,4.44,1345.17,74.73,0.1009,0.0,18.0,18.0,0.0,54.98,55.25
595B,pass@26,7.0,26.0,19.0,37.0,33.0,56.0,141.86,282.49,4.98,1407.0,78.17,0.0942,0.0,19.0,19.0,0.0,54.67,54.94
595B,pass@27,6.0,28.0,21.0,42.0,34.0,63.0,150.12,320.51,4.5,1442.3,80.13,0.1068,0.0,18.0,18.0,11.11,73.43,73.7
595B,pass@29,7.0,30.0,22.0,44.0,37.0,66.0,166.86,343.82,5.13,1764.96,98.05,0.1146,2.0,23.0,23.0,0.0,52.13,52.27
595B,pass@30,9.0,30.0,23.0,45.0,39.0,68.0,175.74,359.41,6.75,2426.0,134.78,0.1198,5.0,24.0,24.0,0.0,51.19,51.33
595B,pass@31,11.0,48.0,46.0,92.0,59.0,138.0,306.13,811.8,10.54,8557.77,475.43,0.2706,9.0,41.0,43.0,4.88,55.57,55.7
595B,pass@32,8.0,39.0,41.0,82.0,47.0,123.0,230.13,683.21,8.41,5746.01,319.22,0.2277,6.0,35.0,37.0,11.43,64.12,63.98
604D,pass@1,9.0,23.0,21.0,40.0,32.0,61.0,132.57,305.0,7.83,2386.96,132.61,0.1017,7.0,33.0,33.0,6.06,62.82,62.82
604D,pass@2,8.0,23.0,17.0,34.0,31.0,51.0,128.04,252.66,5.91,1494.01,83.0,0.0842,5.0,26.0,26.0,15.38,72.87,72.87
604D,pass@4,7.0,22.0,17.0,34.0,29.0,51.0,117.76,247.76,5.41,1340.14,74.45,0.0826,9.0,35.0,35.0,5.71,62.38,62.24
604D,pass@6,9.0,28.0,23.0,46.0,37.0,69.0,163.14,359.45,7.39,2657.38,147.63,0.1198,15.0,49.0,49.0,0.0,43.62,43.22
604D,pass@7,7.0,20.0,16.0,32.0,27.0,48.0,106.09,228.23,5.6,1278.11,71.01,0.0761,6.0,25.0,25.0,0.0,52.18,52.18
604D,pass@8,5.0,12.0,7.0,14.0,17.0,21.0,54.63,85.84,2.92,250.36,13.91,0.0286,4.0,18.0,18.0,0.0,58.54,58.54
604D,pass@13,6.0,22.0,15.0,30.0,28.0,45.0,113.62,216.33,4.09,884.99,49.17,0.0721,7.0,28.0,28.0,35.71,78.78,78.78
604D,pass@15,8.0,22.0,17.0,34.0,30.0,51.0,122.11,250.25,6.18,1547.01,85.94,0.0834,5.0,27.0,27.0,3.7,62.8,62.66
604D,pass@19,5.0,14.0,11.0,22.0,19.0,33.0,64.91,140.18,3.93,550.71,30.6,0.0467,2.0,14.0,14.0,14.29,80.19,80.33
604D,pass@20,7.0,19.0,14.0,28.0,26.0,42.0,100.36,197.42,5.16,1018.26,56.57,0.0658,6.0,24.0,24.0,4.17,65.01,65.01
604D,pass@21,6.0,16.0,10.0,20.0,22.0,30.0,79.51,133.78,3.75,501.69,27.87,0.0446,3.0,18.0,18.0,33.33,84.4,84.54
604D,pass@22,7.0,20.0,16.0,32.0,27.0,48.0,106.09,228.23,5.6,1278.11,71.01,0.0761,6.0,24.0,24.0,4.17,64.57,64.57
604D,pass@23,8.0,35.0,27.0,52.0,43.0,79.0,203.52,428.67,5.94,2547.55,141.53,0.1429,2.0,38.0,38.0,63.16,75.99,75.99
604D,pass@25,6.0,13.0,7.0,14.0,19.0,21.0,63.62,89.21,3.23,288.21,16.01,0.0297,2.0,12.0,12.0,0.0,62.4,62.53
604D,pass@26,7.0,20.0,15.0,30.0,27.0,45.0,106.09,213.97,5.25,1123.34,62.41,0.0713,6.0,25.0,25.0,0.0,52.38,52.38
604D,pass@27,7.0,20.0,15.0,30.0,27.0,45.0,106.09,213.97,5.25,1123.34,62.41,0.0713,5.0,23.0,23.0,17.39,75.68,75.54
604D,pass@29,4.0,12.0,8.0,16.0,16.0,24.0,51.02,96.0,2.67,256.0,14.22,0.032,4.0,14.0,14.0,0.0,60.45,60.58
604D,pass@31,9.0,25.0,20.0,40.0,34.0,60.0,144.63,305.25,7.2,2197.78,122.1,0.1017,8.0,38.0,38.0,10.53,65.27,65.27
604D,pass@32,10.0,35.0,25.0,48.0,45.0,73.0,212.74,400.91,6.86,2749.06,152.73,0.1336,7.0,46.0,46.0,2.17,53.22,53.36
610D,pass@1,10.0,26.0,18.0,33.0,36.0,51.0,155.43,263.67,6.35,1673.27,92.96,0.0879,7.0,44.0,44.0,4.55,58.76,58.76
610D,pass@2,12.0,35.0,28.0,54.0,47.0,82.0,222.54,455.48,9.26,4216.41,234.24,0.1518,17.0,73.0,73.0,2.74,48.29,48.29
610D,pass@3,8.0,27.0,27.0,47.0,35.0,74.0,152.38,379.57,6.96,2642.91,146.83,0.1265,0.0,78.0,78.0,8.97,54.71,57.67
610D,pass@5,12.0,33.0,23.0,43.0,45.0,66.0,209.48,362.46,7.82,2833.8,157.43,0.1208,12.0,68.0,69.0,16.18,62.0,62.0
610D,pass@6,8.0,28.0,21.0,42.0,36.0,63.0,158.61,325.71,6.0,1954.23,108.57,0.1086,16.0,61.0,62.0,4.92,54.12,54.12
610D,pass@8,7.0,36.0,33.0,58.0,43.0,91.0,205.77,493.79,5.64,2784.43,154.69,0.1646,19.0,63.0,66.0,9.52,56.34,56.34
610D,pass@11,8.0,24.0,16.0,32.0,32.0,48.0,134.04,240.0,5.33,1280.0,71.11,0.08,14.0,52.0,53.0,15.38,65.07,65.07
610D,pass@12,10.0,32.0,21.0,40.0,42.0,61.0,193.22,328.93,6.25,2055.82,114.21,0.1096,8.0,52.0,53.0,3.85,55.24,55.24
610D,pass@17,5.0,20.0,13.0,26.0,25.0,39.0,98.05,181.11,3.25,588.61,32.7,0.0604,18.0,59.0,60.0,8.47,60.11,59.57
610D,pass@18,9.0,37.0,28.0,53.0,46.0,81.0,221.28,447.41,6.45,2883.97,160.22,0.1491,8.0,66.0,69.0,22.73,64.66,64.66
610D,pass@19,6.0,29.0,25.0,50.0,35.0,75.0,156.39,384.7,5.17,1989.81,110.54,0.1282,12.0,57.0,58.0,7.02,57.07,57.07
610D,pass@20,6.0,41.0,33.0,64.0,47.0,97.0,235.17,538.8,4.68,2523.14,140.17,0.1796,22.0,73.0,75.0,5.48,50.78,50.65
610D,pass@21,6.0,41.0,30.0,60.0,47.0,90.0,235.17,499.91,4.39,2194.74,121.93,0.1666,18.0,71.0,73.0,5.63,51.98,51.84
610D,pass@22,5.0,32.0,24.0,45.0,37.0,69.0,171.61,359.45,3.52,1263.7,70.21,0.1198,10.0,63.0,65.0,9.52,58.66,58.66
610D,pass@23,10.0,35.0,28.0,54.0,45.0,82.0,212.74,450.33,7.71,3473.99,193.0,0.1501,19.0,75.0,77.0,6.67,52.62,52.62
610D,pass@25,5.0,21.0,13.0,26.0,26.0,39.0,103.85,183.32,3.1,567.41,31.52,0.0611,12.0,44.0,45.0,4.55,59.11,58.98
610D,pass@26,10.0,36.0,40.0,68.0,46.0,108.0,219.34,596.54,9.44,5634.03,313.0,0.1988,31.0,99.0,101.0,11.11,51.3,51.3
610D,pass@27,9.0,46.0,34.0,68.0,55.0,102.0,282.61,589.7,6.65,3922.78,217.93,0.1966,19.0,121.0,123.0,11.57,51.4,51.4
610D,pass@28,3.0,14.0,8.0,16.0,17.0,24.0,58.06,98.1,1.71,168.17,9.34,0.0327,10.0,46.0,47.0,10.87,66.83,66.69
610D,pass@29,7.0,28.0,20.0,37.0,35.0,57.0,154.26,292.37,4.62,1352.21,75.12,0.0975,22.0,67.0,67.0,16.42,61.71,61.71
610D,pass@30,9.0,19.0,16.0,28.0,28.0,44.0,109.24,211.52,6.63,1402.74,77.93,0.0705,16.0,53.0,53.0,13.21,63.95,63.95
610D,pass@31,8.0,33.0,29.0,54.0,41.0,83.0,190.47,444.68,6.55,2910.61,161.7,0.1482,19.0,80.0,80.0,0.0,37.52,37.39
614A,pass@1,6.0,7.0,7.0,12.0,13.0,19.0,35.16,70.31,5.14,361.59,20.09,0.0234,0.0,15.0,15.0,0.0,60.61,61.41
614A,pass@2,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@3,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,11.0,11.0,0.0,65.94,66.48
614A,pass@4,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@5,5.0,7.0,8.0,13.0,12.0,21.0,31.26,75.28,4.64,349.53,19.42,0.0251,0.0,14.0,14.0,0.0,61.19,61.86
614A,pass@6,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@7,5.0,7.0,8.0,12.0,12.0,20.0,31.26,71.7,4.29,307.28,17.07,0.0239,0.0,16.0,16.0,0.0,59.93,60.74
614A,pass@8,5.0,6.0,6.0,10.0,11.0,16.0,27.12,55.35,4.17,230.63,12.81,0.0185,0.0,13.0,13.0,0.0,62.82,63.5
614A,pass@9,6.0,7.0,6.0,10.0,13.0,16.0,35.16,59.21,4.29,253.74,14.1,0.0197,0.0,14.0,14.0,0.0,61.92,62.59
614A,pass@10,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@11,6.0,7.0,8.0,13.0,13.0,21.0,35.16,77.71,5.57,432.95,24.05,0.0259,0.0,15.0,15.0,0.0,60.3,61.11
614A,pass@13,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@14,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@15,3.0,6.0,8.0,13.0,9.0,21.0,20.26,66.57,3.25,216.35,12.02,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@16,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@17,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@18,5.0,6.0,5.0,9.0,11.0,14.0,27.12,48.43,3.75,181.62,10.09,0.0161,0.0,14.0,14.0,7.14,77.9,78.58
614A,pass@19,5.0,7.0,6.0,9.0,12.0,15.0,31.26,53.77,3.21,172.85,9.6,0.0179,0.0,14.0,14.0,0.0,62.21,62.88
614A,pass@21,6.0,7.0,6.0,10.0,13.0,16.0,35.16,59.21,4.29,253.74,14.1,0.0197,0.0,14.0,14.0,0.0,61.92,62.59
614A,pass@22,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@23,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@25,5.0,7.0,9.0,14.0,12.0,23.0,31.26,82.45,5.0,412.27,22.9,0.0275,0.0,13.0,13.0,0.0,61.61,62.28
614A,pass@26,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,11.0,11.0,0.0,65.94,66.48
614A,pass@27,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@28,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@29,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@30,4.0,7.0,9.0,14.0,11.0,23.0,27.65,79.57,4.0,318.27,17.68,0.0265,0.0,13.0,13.0,0.0,61.72,62.39
614A,pass@32,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614B,pass@1,6.0,13.0,10.0,20.0,19.0,30.0,63.62,127.44,4.62,588.17,32.68,0.0425,0.0,24.0,24.0,0.0,53.94,55.15
614B,pass@2,6.0,15.0,11.0,22.0,21.0,33.0,74.11,144.95,4.4,637.76,35.43,0.0483,0.0,16.0,16.0,0.0,57.52,58.6
614B,pass@3,7.0,13.0,10.0,20.0,20.0,30.0,67.76,129.66,5.38,698.16,38.79,0.0432,0.0,24.0,24.0,0.0,54.02,55.1
614B,pass@4,6.0,15.0,11.0,22.0,21.0,33.0,74.11,144.95,4.4,637.76,35.43,0.0483,0.0,16.0,16.0,0.0,57.52,58.6
614B,pass@5,5.0,16.0,12.0,24.0,21.0,36.0,75.61,158.12,3.75,592.96,32.94,0.0527,0.0,18.0,18.0,0.0,56.14,57.22
614B,pass@6,6.0,15.0,11.0,22.0,21.0,33.0,74.11,144.95,4.4,637.76,35.43,0.0483,0.0,16.0,16.0,0.0,57.52,58.6
614B,pass@7,8.0,15.0,14.0,28.0,23.0,42.0,82.6,189.99,7.47,1418.59,78.81,0.0633,0.0,28.0,28.0,0.0,51.0,52.48
614B,pass@8,8.0,16.0,11.0,22.0,24.0,33.0,88.0,151.3,5.5,832.17,46.23,0.0504,0.0,16.0,16.0,0.0,57.66,58.47
614B,pass@9,8.0,17.0,14.0,28.0,25.0,42.0,93.49,195.04,6.59,1284.98,71.39,0.065,0.0,34.0,34.0,0.0,49.08,50.56
614B,pass@10,6.0,13.0,10.0,20.0,19.0,30.0,63.62,127.44,4.62,588.17,32.68,0.0425,0.0,24.0,24.0,0.0,53.94,55.15
614B,pass@11,5.0,18.0,12.0,24.0,23.0,36.0,86.67,162.85,3.33,542.83,30.16,0.0543,0.0,21.0,21.0,0.0,54.33,55.67
614B,pass@12,6.0,15.0,11.0,22.0,21.0,33.0,74.11,144.95,4.4,637.76,35.43,0.0483,0.0,16.0,16.0,0.0,57.52,58.6
614B,pass@14,7.0,20.0,15.0,29.0,27.0,44.0,106.09,209.22,5.08,1061.77,58.99,0.0697,4.0,29.0,29.0,0.0,50.24,51.31
614B,pass@15,7.0,15.0,13.0,25.0,22.0,38.0,78.25,169.46,5.83,988.51,54.92,0.0565,0.0,27.0,27.0,0.0,52.09,53.17
614B,pass@16,8.0,16.0,13.0,26.0,24.0,39.0,88.0,178.81,6.5,1162.29,64.57,0.0596,5.0,27.0,27.0,0.0,51.53,52.33
614B,pass@17,7.0,17.0,12.0,24.0,24.0,36.0,89.14,165.06,4.94,815.58,45.31,0.055,0.0,20.0,20.0,0.0,55.02,56.09
614B,pass@19,6.0,16.0,12.0,24.0,22.0,36.0,79.51,160.54,4.5,722.43,40.13,0.0535,0.0,23.0,23.0,0.0,53.51,54.85
614B,pass@20,6.0,12.0,7.0,12.0,18.0,19.0,58.53,79.23,3.0,237.69,13.2,0.0264,6.0,23.0,24.0,0.0,55.79,55.79
614B,pass@21,5.0,14.0,10.0,20.0,19.0,30.0,64.91,127.44,3.57,455.14,25.29,0.0425,0.0,20.0,20.0,0.0,55.8,56.88
614B,pass@22,6.0,13.0,10.0,20.0,19.0,30.0,63.62,127.44,4.62,588.17,32.68,0.0425,0.0,19.0,19.0,0.0,56.29,57.36
614B,pass@23,5.0,14.0,10.0,20.0,19.0,30.0,64.91,127.44,3.57,455.14,25.29,0.0425,0.0,24.0,24.0,0.0,53.94,55.15
614B,pass@24,6.0,15.0,13.0,26.0,21.0,39.0,74.11,171.3,5.2,890.76,49.49,0.0571,0.0,27.0,27.0,0.0,51.52,53.14
614B,pass@25,6.0,13.0,8.0,16.0,19.0,24.0,63.62,101.95,3.69,376.43,20.91,0.034,0.0,22.0,22.0,0.0,55.44,56.65
614B,pass@27,6.0,17.0,12.0,24.0,23.0,36.0,85.0,162.85,4.24,689.71,38.32,0.0543,5.0,27.0,27.0,0.0,51.94,52.62
614B,pass@28,7.0,13.0,10.0,20.0,20.0,30.0,67.76,129.66,5.38,698.16,38.79,0.0432,0.0,24.0,24.0,0.0,54.02,55.1
615A,pass@1,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,12.0,13.0,0.0,66.69,67.36
