problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
595B,pass@26,8.0,34.0,31.0,62.0,42.0,93.0,196.97,501.49,7.29,3657.89,203.22,0.1672,4.0,34.0,36.0,0.0,46.47,46.61
595B,pass@27,7.0,32.0,27.0,54.0,39.0,81.0,179.65,428.12,5.91,2528.57,140.48,0.1427,2.0,29.0,31.0,13.79,68.98,69.12
595B,pass@28,7.0,29.0,21.0,42.0,36.0,63.0,160.53,325.71,5.07,1650.99,91.72,0.1086,2.0,21.0,21.0,4.76,65.93,66.07
595B,pass@29,9.0,20.0,15.0,30.0,29.0,45.0,114.97,218.61,6.75,1475.61,81.98,0.0729,5.0,26.0,28.0,3.85,62.8,62.93
595B,pass@30,9.0,52.0,49.0,98.0,61.0,147.0,324.95,871.82,8.48,7393.69,410.76,0.2906,6.0,43.0,45.0,18.6,65.2,65.33
595B,pass@31,7.0,33.0,27.0,54.0,40.0,81.0,186.12,431.08,5.73,2468.89,137.16,0.1437,2.0,27.0,29.0,22.22,73.48,73.61
595B,pass@32,7.0,25.0,20.0,40.0,32.0,60.0,135.75,300.0,5.6,1680.0,93.33,0.1,5.0,28.0,30.0,10.71,67.97,68.11
604D,pass@1,10.0,38.0,31.0,60.0,48.0,91.0,232.64,508.23,7.89,4012.35,222.91,0.1694,5.0,27.0,27.0,3.7,60.37,60.51
604D,pass@3,10.0,38.0,31.0,60.0,48.0,91.0,232.64,508.23,7.89,4012.35,222.91,0.1694,5.0,28.0,28.0,3.57,59.84,59.97
604D,pass@6,6.0,21.0,12.0,24.0,27.0,36.0,107.75,171.18,3.43,586.89,32.6,0.0571,3.0,20.0,20.0,0.0,55.44,55.58
604D,pass@7,5.0,17.0,9.0,18.0,22.0,27.0,81.1,120.4,2.65,318.72,17.71,0.0401,5.0,23.0,23.0,8.7,71.69,71.83
604D,pass@8,10.0,41.0,33.0,64.0,51.0,97.0,252.88,550.23,7.8,4294.44,238.58,0.1834,7.0,30.0,30.0,3.33,58.31,58.45
604D,pass@9,7.0,22.0,15.0,30.0,29.0,45.0,117.76,218.61,4.77,1043.36,57.96,0.0729,5.0,23.0,23.0,8.7,69.88,70.02
604D,pass@10,4.0,10.0,8.0,16.0,14.0,24.0,41.22,91.38,3.2,292.4,16.24,0.0305,3.0,14.0,14.0,307.14,46.97,47.11
604D,pass@11,3.0,6.0,3.0,6.0,9.0,9.0,20.26,28.53,1.5,42.79,2.38,0.0095,0.0,3.0,3.0,33.33,100.0,100.0
604D,pass@12,6.0,20.0,13.0,26.0,26.0,39.0,101.95,183.32,3.9,714.94,39.72,0.0611,4.0,21.0,21.0,0.0,54.64,54.77
604D,pass@13,5.0,10.0,5.0,10.0,15.0,15.0,44.83,58.6,2.5,146.51,8.14,0.0195,1.0,8.0,8.0,0.0,67.65,67.79
604D,pass@15,7.0,22.0,14.0,28.0,29.0,42.0,117.76,204.04,4.45,908.88,50.49,0.068,5.0,22.0,22.0,9.09,70.84,70.97
604D,pass@16,6.0,18.0,10.0,20.0,24.0,30.0,90.57,137.55,3.33,458.5,25.47,0.0458,5.0,22.0,22.0,9.09,72.04,72.17
604D,pass@18,6.0,12.0,8.0,16.0,18.0,24.0,58.53,100.08,4.0,400.31,22.24,0.0334,3.0,14.0,14.0,50.0,89.67,89.67
604D,pass@20,6.0,21.0,12.0,24.0,27.0,36.0,107.75,171.18,3.43,586.89,32.6,0.0571,3.0,20.0,20.0,0.0,55.44,55.58
604D,pass@23,6.0,17.0,9.0,18.0,23.0,27.0,85.0,122.14,3.18,387.96,21.55,0.0407,5.0,23.0,23.0,8.7,71.65,71.79
604D,pass@24,5.0,17.0,9.0,18.0,22.0,27.0,81.1,120.4,2.65,318.72,17.71,0.0401,5.0,23.0,23.0,17.39,77.16,77.29
604D,pass@26,10.0,38.0,31.0,60.0,48.0,91.0,232.64,508.23,7.89,4012.35,222.91,0.1694,5.0,27.0,27.0,3.7,60.37,60.51
604D,pass@27,3.0,6.0,3.0,6.0,9.0,9.0,20.26,28.53,1.5,42.79,2.38,0.0095,0.0,3.0,3.0,0.0,79.27,79.4
604D,pass@28,10.0,40.0,33.0,64.0,50.0,97.0,246.1,547.45,8.0,4379.63,243.31,0.1825,7.0,31.0,31.0,3.23,57.85,57.98
604D,pass@31,10.0,47.0,41.0,80.0,57.0,121.0,294.28,705.78,8.51,6006.64,333.7,0.2353,8.0,33.0,33.0,3.03,56.04,56.17
610D,pass@2,3.0,13.0,8.0,16.0,16.0,24.0,52.86,96.0,1.85,177.23,9.85,0.032,13.0,45.0,46.0,13.33,68.04,68.17
610D,pass@3,9.0,41.0,30.0,58.0,50.0,88.0,248.19,496.66,6.37,3161.66,175.65,0.1656,23.0,86.0,87.0,8.14,52.02,52.02
610D,pass@5,3.0,12.0,8.0,16.0,15.0,24.0,47.77,93.77,2.0,187.53,10.42,0.0313,13.0,43.0,44.0,13.95,68.9,69.03
610D,pass@6,10.0,36.0,30.0,57.0,46.0,87.0,219.34,480.55,7.92,3804.35,211.35,0.1602,22.0,81.0,82.0,0.0,36.65,36.52
610D,pass@7,5.0,13.0,16.0,26.0,18.0,42.0,59.72,175.14,5.0,875.68,48.65,0.0584,19.0,70.0,71.0,11.43,60.07,60.2
610D,pass@8,8.0,32.0,28.0,52.0,40.0,80.0,184.0,425.75,6.5,2767.4,153.74,0.1419,23.0,87.0,88.0,8.05,52.16,52.29
610D,pass@9,8.0,36.0,30.0,56.0,44.0,86.0,210.12,469.51,6.22,2921.4,162.3,0.1565,21.0,81.0,81.0,9.88,54.69,54.56
610D,pass@10,7.0,30.0,28.0,49.0,37.0,77.0,166.86,401.13,5.72,2293.11,127.4,0.1337,26.0,92.0,93.0,16.3,56.91,57.04
610D,pass@12,3.0,12.0,8.0,16.0,15.0,24.0,47.77,93.77,2.0,187.53,10.42,0.0313,13.0,43.0,44.0,13.95,68.9,69.03
610D,pass@13,2.0,9.0,6.0,12.0,11.0,18.0,30.53,62.27,1.33,83.03,4.61,0.0208,7.0,33.0,34.0,12.12,72.26,72.4
610D,pass@14,9.0,32.0,23.0,44.0,41.0,67.0,188.53,358.96,6.19,2221.04,123.39,0.1197,13.0,74.0,74.0,6.76,54.45,54.58
610D,pass@15,7.0,36.0,31.0,54.0,43.0,85.0,205.77,461.23,5.25,2421.47,134.53,0.1537,19.0,76.0,78.0,11.84,56.51,56.64
610D,pass@16,6.0,17.0,18.0,30.0,23.0,48.0,85.0,217.13,5.29,1149.52,63.86,0.0724,19.0,67.0,68.0,8.96,57.97,58.1
610D,pass@17,2.0,9.0,6.0,12.0,11.0,18.0,30.53,62.27,1.33,83.03,4.61,0.0208,7.0,35.0,38.0,11.43,70.75,70.88
610D,pass@18,5.0,16.0,16.0,26.0,21.0,42.0,75.61,184.48,4.06,749.44,41.64,0.0615,15.0,56.0,57.0,10.71,62.03,62.16
610D,pass@19,5.0,16.0,16.0,26.0,21.0,42.0,75.61,184.48,4.06,749.44,41.64,0.0615,15.0,60.0,61.0,10.0,60.85,60.99
610D,pass@20,2.0,9.0,6.0,12.0,11.0,18.0,30.53,62.27,1.33,83.03,4.61,0.0208,7.0,33.0,34.0,15.15,74.06,74.2
610D,pass@21,8.0,37.0,31.0,58.0,45.0,89.0,216.75,488.77,6.27,3064.75,170.26,0.1629,24.0,97.0,98.0,14.43,55.08,55.22
610D,pass@22,4.0,21.0,18.0,35.0,25.0,53.0,100.24,246.12,3.33,820.41,45.58,0.082,7.0,45.0,45.0,4.44,58.49,58.62
610D,pass@23,3.0,13.0,8.0,16.0,16.0,24.0,52.86,96.0,1.85,177.23,9.85,0.032,13.0,43.0,44.0,13.95,68.83,68.96
610D,pass@24,8.0,27.0,30.0,54.0,35.0,84.0,152.38,430.86,8.0,3446.88,191.49,0.1436,27.0,96.0,98.0,11.46,53.22,53.35
610D,pass@25,8.0,33.0,28.0,52.0,41.0,80.0,190.47,428.6,6.3,2701.51,150.08,0.1429,22.0,85.0,85.0,15.29,57.57,57.71
610D,pass@26,6.0,20.0,18.0,30.0,26.0,48.0,101.95,225.62,4.5,1015.29,56.41,0.0752,19.0,67.0,68.0,8.96,57.85,57.98
610D,pass@28,5.0,16.0,16.0,26.0,21.0,42.0,75.61,184.48,4.06,749.44,41.64,0.0615,15.0,56.0,57.0,7.14,59.06,59.19
610D,pass@29,2.0,9.0,6.0,12.0,11.0,18.0,30.53,62.27,1.33,83.03,4.61,0.0208,7.0,35.0,38.0,11.43,70.75,70.88
610D,pass@30,10.0,44.0,36.0,67.0,54.0,103.0,273.43,592.75,7.61,4513.01,250.72,0.1976,25.0,86.0,86.0,18.6,57.95,57.81
610D,pass@31,8.0,32.0,25.0,47.0,40.0,72.0,184.0,383.18,5.88,2251.18,125.07,0.1277,14.0,79.0,79.0,8.86,55.41,55.55
614A,pass@1,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@2,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@3,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@4,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@5,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@6,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@7,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@8,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@9,8.0,9.0,8.0,14.0,17.0,22.0,52.53,89.92,6.22,559.53,31.08,0.03,0.0,13.0,13.0,0.0,61.21,62.02
614A,pass@10,7.0,11.0,11.0,20.0,18.0,31.0,57.71,129.27,6.36,822.61,45.7,0.0431,0.0,15.0,15.0,0.0,58.48,59.56
614A,pass@11,8.0,9.0,8.0,14.0,17.0,22.0,52.53,89.92,6.22,559.53,31.08,0.03,0.0,13.0,13.0,0.0,61.21,62.02
614A,pass@12,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@13,6.0,7.0,6.0,10.0,13.0,16.0,35.16,59.21,4.29,253.74,14.1,0.0197,0.0,14.0,14.0,0.0,61.92,62.59
614A,pass@14,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@15,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@16,6.0,7.0,8.0,13.0,13.0,21.0,35.16,77.71,5.57,432.95,24.05,0.0259,0.0,15.0,15.0,0.0,60.3,61.11
614A,pass@17,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@18,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@19,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@20,7.0,7.0,7.0,12.0,14.0,19.0,39.3,72.34,6.0,434.04,24.11,0.0241,0.0,13.0,13.0,0.0,62.01,62.68
614A,pass@21,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@22,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@23,8.0,9.0,8.0,14.0,17.0,22.0,52.53,89.92,6.22,559.53,31.08,0.03,0.0,13.0,13.0,0.0,61.21,62.02
614A,pass@24,8.0,9.0,8.0,14.0,17.0,22.0,52.53,89.92,6.22,559.53,31.08,0.03,0.0,13.0,13.0,0.0,61.21,62.02
614A,pass@25,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,16.0,16.0,0.0,60.16,60.97
614A,pass@26,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,13.0,13.0,0.0,62.26,62.93
614A,pass@27,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@28,6.0,7.0,7.0,11.0,13.0,18.0,35.16,66.61,4.71,314.01,17.44,0.0222,0.0,16.0,16.0,0.0,60.16,60.97
614A,pass@29,8.0,9.0,8.0,14.0,17.0,22.0,52.53,89.92,6.22,559.53,31.08,0.03,0.0,13.0,13.0,0.0,61.21,62.02
614A,pass@30,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614A,pass@31,5.0,7.0,8.0,13.0,12.0,21.0,31.26,75.28,4.64,349.53,19.42,0.0251,0.0,15.0,15.0,0.0,60.4,61.2
614A,pass@32,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,11.0,11.0,0.0,65.17,65.71
614B,pass@1,6.0,14.0,12.0,24.0,20.0,36.0,68.81,155.59,5.14,800.17,44.45,0.0519,0.0,27.0,27.0,0.0,52.35,53.43
614B,pass@2,7.0,14.0,13.0,26.0,21.0,39.0,72.95,171.3,6.5,1113.45,61.86,0.0571,0.0,28.0,28.0,0.0,51.31,52.79
614B,pass@3,7.0,15.0,12.0,24.0,22.0,36.0,78.25,160.54,5.6,899.02,49.95,0.0535,0.0,27.0,27.0,0.0,52.12,53.33
614B,pass@4,10.0,17.0,15.0,29.0,27.0,44.0,102.71,209.22,8.53,1784.48,99.14,0.0697,0.0,25.0,25.0,0.0,51.91,53.26
614B,pass@5,6.0,16.0,13.0,26.0,22.0,39.0,79.51,173.92,4.88,847.85,47.1,0.058,0.0,25.0,25.0,0.0,52.47,53.82
614B,pass@6,7.0,14.0,9.0,18.0,21.0,27.0,72.95,118.59,4.5,533.67,29.65,0.0395,0.0,26.0,26.0,0.0,53.54,54.61
614B,pass@7,6.0,14.0,10.0,20.0,20.0,30.0,68.81,129.66,4.29,555.68,30.87,0.0432,0.0,24.0,24.0,0.0,54.02,55.1
614B,pass@8,7.0,14.0,8.0,15.0,21.0,23.0,72.95,101.02,3.75,378.84,21.05,0.0337,8.0,24.0,25.0,0.0,54.39,54.39
614B,pass@10,8.0,17.0,14.0,27.0,25.0,41.0,93.49,190.4,6.35,1209.59,67.2,0.0635,10.0,32.0,32.0,0.0,49.72,49.86
614B,pass@11,7.0,15.0,16.0,32.0,22.0,48.0,78.25,214.05,7.47,1598.26,88.79,0.0714,0.0,34.0,34.0,0.0,48.66,50.27
